Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
25	49907986	4	TESS-SPOC	1800	10.8373003	405.6253967285156	1.4584605847978565	0.9999796759566149	4.712139059792473	-2.2483912824807453	4.157807307024863	4.952764003246605	Aisladas	2	0	1	-4.497268	-3.1974266	1	-0.2406249434541321	-1.000472148146035	-0.4449724369337403	-0.46990453	0.11307075	0.98440421
25	49907986	31	TESS-SPOC	600	10.8373003	745.7250366210938	0.2380313163119332	7.47903095253146e-12	5.990960745233526	-1.589127216278458	2.388368011456136	5.468375304420564	Aisladas	2	0	1	-4.497268	-3.1974266	1	0.5225854408129615	1.2481263500903812	0.7854162569900104	-0.83804616	-0.43795072	0.98725897
26	267942318	17	SPOC	120	6.78989983	3368.366455078125	0.128190527297741	0.0	9.936908245765313	-1.5923083201904609	1.710574922432616	5.837131564174441	Aisladas	2	1	1	-999.0	-999.0	0	4.09977668159087	7.012975179103351	4.40428219219787	-1.68034673	-6.88904635	0.99914807
26	267942318	17	TESS-SPOC	1800	6.78989983	5296.49267578125	0.081794109310661	8.625092711885121e-55	10.707139576421008	-1.268887368726667	2.326011440184299	7.545652480620438	Aisladas	2	0	1	-999.0	-999.0	0	3.1614870958005703	7.353655152827161	5.795356888300165	-2.20702539	-6.9774823	0.99898219
26	267942318	57	TESS-SPOC	200	6.78989983	431.2020568847656	0.0765030769635885	0.0	9.469568881633592	-1.2796385203007803	2.141311096816092	4.729886423489617	Aisladas	2	1	1	-999.0	-999.0	0	4.739682458143976	10.149134643008267	7.931251272916278	-2.12311345	-10.06288357	0.99894333
27	431603831	57	TESS-SPOC	200	9.59060001	2703.920654296875	0.0486837675648692	0.0	10.47471112512675	-1.3707347548532016	2.647691364616066	5.935173118086522	Aisladas	2	1	1	-10.141265	0.155731	1	4.539538007040229	12.01929558058684	8.76850575067971	-2.61939082	-11.89082417	0.90712255
29	207205231	4	SPOC	120	3.48300004	1328.1072998046875	0.0547301865984072	0.0	10.144460694571173	-1.2667868102528317	2.143330357041485	5.579941297483702	Aisladas	2	2	1	-999.0	-999.0	0	4.56451939708747	9.783272989082272	7.722904051337318	-2.12106693	-9.68165114	0.99965274
29	207205231	2	SPOC	120	3.48300004	331.4691467285156	0.1295407460042169	0.0	7.468797293271907	-1.8096628437051816	1.7350080802377046	3.91117452504366	Aisladas	2	2	1	-999.0	-999.0	0	3.557622768228247	6.172504249313639	3.410858697123818	-1.67821529	-5.97045693	0.99890238
29	207205231	3	SPOC	120	3.48300004	440.8314514160156	0.1159624154223231	0.0	8.305860016427049	-1.5426990836538446	1.7702586171054036	4.13268620289521	Aisladas	2	1	1	-999.0	-999.0	0	4.17317381353184	7.387596904083358	4.788747839653873	-1.74148981	-7.26753965	0.99829036
29	207205231	29	SPOC	120	3.48300004	288.3095703125	0.1768617932900255	0.0	8.341259146980562	-1.4235662785677947	1.926076977819483	4.068642495627317	Aisladas	2	0	1	-999.0	-999.0	0	4.272616651353245	8.229388567219658	5.780825726989675	-1.89813724	-8.11001279	0.99894655
29	207205231	30	SPOC	120	3.48300004	1140.67724609375	0.0996651998220165	0.0	9.673262230152918	-1.4924199220918837	2.2424295455415546	5.696229912038906	Aisladas	2	0	1	-999.0	-999.0	0	3.977032318114012	8.91821477371248	5.97567389827661	-2.19684964	-8.73694202	0.9983601
29	207205231	69	SPOC	120	3.48300004	248.50213623046875	0.0814091894451234	0.0	9.924924263794871	-1.437220141768386	1.756170581218888	4.962318689039007	Aisladas	2	1	1	-999.0	-999.0	0	4.962605574755866	8.715181916579102	6.063915793620703	-1.74461318	-8.6578271	0.99853742
29	207205231	4	TESS-SPOC	1800	3.48300004	164.67405700683594	0.0903455421682725	1.033497003986666e-107	6.813955684386286	-1.325621903157161	2.704625365174625	3.696125028408821	Aisladas	2	0	1	-999.0	-999.0	0	3.117830655977466	8.432563876475694	6.361213447358043	-2.55933663	-7.97957821	0.99958795
29	207205231	2	TESS-SPOC	1800	3.48300004	483.4566955566406	0.0969500237851955	7.31563128911543e-176	7.995343031475992	-1.3122150538674422	2.11684684577808	4.447358738792241	Aisladas	2	0	1	-999.0	-999.0	0	3.5479842926837506	7.510539358837771	5.723558296867758	-2.04679497	-7.26199642	0.99886936
29	207205231	3	TESS-SPOC	1800	3.48300004	368.8406372070313	0.1187634196757071	5.647454050998384e-62	8.108879683710738	-1.3879303110148626	2.1624434163717554	4.772354739264696	Aisladas	2	0	1	-999.0	-999.0	0	3.336524944446042	7.21504639967748	5.198421233701422	-2.07157965	-6.91187719	0.9982571
29	207205231	30	TESS-SPOC	600	3.48300004	1924.6683349609373	0.2188229852830992	6.923335675417865e-201	8.897520423450354	-1.391188205849644	2.2323158272190105	5.002623952859878	Aisladas	2	0	1	-999.0	-999.0	0	3.894896470590476	8.694639036678582	6.249793521911354	-2.18249213	-8.50058091	0.99831748
29	207205231	29	TESS-SPOC	600	3.48300004	380.2228088378906	0.0969338996417958	4.055365593280514e-207	8.368026278237174	-1.401875097476643	2.200150537546191	3.9917035126364153	Aisladas	2	0	1	-999.0	-999.0	0	4.376322765600759	9.628568885212143	6.8683500424135095	-2.17180367	-9.50451384	0.99890822
29	207205231	69	TESS-SPOC	200	3.48300004	327.1358642578125	0.0822726476546379	0.0	9.731431743755945	-1.3316607244787135	1.6478261514774726	5.486882332769381	Aisladas	2	2	1	-999.0	-999.0	0	4.244549410986563	6.994279520661961	5.252298421131188	-1.62314363	-6.88951335	0.99849832
31	296974016	63	TESS-SPOC	200	7.92959023	591.350830078125	0.0914998020399228	0.0	8.343558998453343	-1.5415752949806985	2.382430869471228	4.912595759489784	Aisladas	2	0	1	-7.042213	-4.0310064	1	3.4309632389635585	8.17403273252777	5.302389548627344	-2.29243816	-7.86527104	0.99855822
34	388201470	1	SPOC	120	6.6795001	915.4913330078124	0.089669617467419	0.0	11.062036576087175	-1.264805298669891	2.1058358946357028	6.035059048881764	Aisladas	2	1	1	-999.0	-999.0	0	5.026977527205411	10.58598971831618	8.3696595273982	-2.09296424	-10.5212842	0.99121141
34	388201470	13	SPOC	120	6.6795001	9552.2998046875	0.055260133069624	0.0	10.414396694083582	-1.4766690905408149	2.325599294591944	7.575462835108694	Aisladas	2	0	1	-999.0	-999.0	0	2.838933858974888	6.602222579825183	4.4710237534715285	-2.1551598	-6.11835612	0.99214822
34	388201470	12	SPOC	120	6.6795001	1548.3480224609375	0.0797943534540688	0.0	11.086820077389005	-1.259602563605881	2.014610421776126	7.316225602173275	Aisladas	2	1	1	-999.0	-999.0	0	3.77059447521573	7.596278926061092	6.030695034722003	-1.96281775	-7.40098978	0.99435824
34	388201470	1	TESS-SPOC	1800	6.6795001	3605.576416015625	0.0863581604205884	9.163221507110412e-75	10.068376691970863	-1.2569277441904592	2.314481204742503	6.500692908023384	Aisladas	2	1	1	-999.0	-999.0	0	3.5676837839474818	8.25733706241106	6.569460416938529	-2.2395784	-7.99010755	0.99075431
34	388201470	13	TESS-SPOC	1800	6.6795001	2934.837890625	0.274567924562187	4.752979267088045e-97	9.19495702194518	-1.2341951054752671	2.2623009763509963	6.572738260536256	Aisladas	2	0	0	-999.0	-999.0	0	2.6222187614089227	5.932248064141306	4.806572346482366	-2.05179576	-5.38025733	0.99163741
34	388201470	12	TESS-SPOC	1800	6.6795001	1177.8531494140625	0.0656401677167931	3.950075516447109e-81	8.35147638964925	-1.456908390687678	3.0735929355116367	5.85141421033559	Aisladas	2	1	0	-999.0	-999.0	0	2.50006217931366	7.684173452678291	5.274301048572635	-2.74682632	-6.86723659	0.99386263
34	388201470	67	TESS-SPOC	200	6.6795001	1490.63916015625	0.0767464575023636	1.1415108082674475e-307	10.845564540155507	-1.4518250642636834	2.2195621937276573	7.40446830989966	Aisladas	2	0	1	-999.0	-999.0	0	3.441096230255847	7.63772709765464	5.260776443151046	-2.1366755	-7.352506	0.9916333
