Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	Unnamed: 24	CROWDSAP
2_AG_Dra	237100139	79	SPOC	20	8.375	998.6556396484376	0.0995029462136174	0.0	9.925872484604792	-1.3574865995629628	2.502441287964982	5.837756563596703	Merc	1	0	1	-4.265	-5.849025	1	4.088115921008089	10.23027007071763	7.5361849420916736	-2.45762746	-10.04706596	0.99982268
2_AG_Dra	237100139	77	SPOC	20	8.375	1114.78125	0.0498863057346652	0.0	10.053378379080348	-0.8921175922995208	1.648233558150698	5.819738835196939	Merc	1	2	1	-4.265	-5.849025	1	4.233639543883409	6.978026769342448	7.821868809195767	-1.62323527	-6.87219301	0.99963695
2_AG_Dra	237100139	74	SPOC	120	8.375	2917.244384765625	0.052425491721349	0.0	10.301626346958058	-1.41432033448926	2.2153826359232416	6.5547315258685845	Merc	1	0	1	-4.265	-5.849025	1	3.746894821089473	8.300805725272339	5.869112903810387	-2.15687408	-8.08158033	0.99978769
2_AG_Dra	237100139	75	SPOC	120	8.375	616.7562255859375	0.1101185620628747	0.0	8.188879017841018	-1.610696701409629	2.1807174381234127	5.071769271288796	Merc	1	0	1	-4.265	-5.849025	1	3.117109746552222	6.797535580850882	4.220245546478056	-2.06347773	-6.43208656	0.99961531
2_AG_Dra	237100139	76	SPOC	120	8.375	528.3896484375	0.2418963148172383	0.0	8.091144796110413	-1.4710639520090325	2.168526094556288	5.13682453306552	Merc	1	0	1	-4.265	-5.849025	1	2.9543202630448926	6.406520582089246	4.355025200189196	-2.02870844	-5.99345446	0.99928939
2_AG_Dra	237100139	85	SPOC	120	8.375	2378.626708984375	0.086315336104745	0.0	10.81798845670816	-1.4834982122189089	2.272785402587369	6.697125834956418	Merc	1	0	1	-4.265	-5.849025	1	4.1208626217517415	9.365836412785272	6.3133452643508985	-2.23357707	-9.20426426	0.99986321
2_AG_Dra	237100139	78	SPOC	120	8.375	494.680419921875	0.0775637314282628	0.0	6.4857384157628815	-2.0532515943353697	2.1732428566652437	5.0998483029055945	Merc	1	0	1	-4.265	-5.849025	1	1.385890112857287	3.011875787890087	1.4668810175038585	-1.45261063	-2.01315871	0.99986935
2_AG_Dra	237100139	79	SPOC	120	8.375	1015.7113647460938	0.1013481870454885	0.0	9.468595364599471	-1.302256080431683	2.2768747753402145	5.639090723767891	Merc	1	0	1	-4.265	-5.849025	1	3.82950464083158	8.719302518757713	6.695536039169319	-2.22213133	-8.50966225	0.99982262
2_AG_Dra	237100139	80	SPOC	120	8.375	754.7832641601562	0.1304508570208964	0.0	9.144905464438166	-1.275824061600389	1.858416938466218	5.079847589493284	Merc	1	0	1	-4.265	-5.849025	1	4.065057874944881	7.554572410643056	5.921327742609453	-1.82424932	-7.41567906	0.99985576
2_AG_Dra	237100139	81	SPOC	120	8.375	566.8265380859375	0.1183175559323905	0.0	8.840617419407955	-1.393873125130581	2.319717736900728	5.0997704133497	Merc	1	0	1	-4.265	-5.849025	1	3.740847006058256	8.67770915098532	6.2256090561846325	-2.25803139	-8.44694996	0.99981892
2_AG_Dra	237100139	82	SPOC	120	8.375	736.3955688476562	0.1083061301689337	0.0	8.647437633278205	-1.5836762687634642	2.1100015218791563	5.100408847058473	Merc	1	0	1	-4.265	-5.849025	1	3.547028786219732	7.484236137072811	4.725862403000146	-2.04010062	-7.23629563	0.99978423
2_AG_Dra	237100139	83	SPOC	120	8.375	708.6773681640625	0.1163745853295157	0.0	9.404536030512388	-1.3531387801905044	2.3067128384059785	5.089746829864752	Merc	1	0	1	-4.265	-5.849025	1	4.314789200647636	9.952979644149371	7.355475868297944	-2.27482638	-9.8153963	0.99973381
2_AG_Dra	237100139	77	SPOC	120	8.375	978.8961181640624	0.1942146790508945	0.0	9.237277930141548	-1.232877819574164	1.850065039679777	5.630629632891812	Merc	1	0	1	-4.265	-5.849025	1	3.606648297249735	6.672533925162332	5.412161545307892	-1.79277719	-6.46591681	0.99963689
2_AG_Dra	237100139	84	SPOC	120	8.375	2871.58154296875	0.1747552983271058	0.0	10.177970468985784	-1.3829737778961986	1.8027461045687112	4.947260828865527	Merc	1	0	1	-4.265	-5.849025	1	5.230709640120256	9.429641427856795	6.8183804917843895	-1.7940253	-9.38402541	0.99985117
2_AG_Dra	237100139	56	TESS-SPOC	200	8.375	685.26708984375	0.0502199025901934	0.0	9.19702969026528	-1.4168684070248236	2.247365393749002	5.316812063241841	Merc	1	0	1	-4.265	-5.849025	1	3.88021762702344	8.720266815187351	6.154606011364449	-2.19636073	-8.52235763	0.99938965
2_AG_Dra	237100139	60	TESS-SPOC	200	8.375	603.282470703125	0.1245249912114624	0.0	8.838761112311635	-1.4078395360333578	2.291886462457385	5.049362789523905	Merc	1	0	1	-4.265	-5.849025	1	3.78939832278773	8.684870716855919	6.168935091371192	-2.23421121	-8.46631622	0.99929959
2_AG_Dra	237100139	58	TESS-SPOC	200	8.375	565.1292724609375	0.1006019502974817	0.0	8.049487592377341	-1.4987639498746186	1.6380122021292545	4.800403330871227	Merc	1	0	1	-4.265	-5.849025	1	3.2490842615061144	5.322039666093133	3.550952547623231	-1.5620677	-5.07528957	0.9994992
2_AG_Dra	237100139	57	TESS-SPOC	200	8.375	873.3057250976562	0.048687248177151	0.0	9.366743372182595	-1.4298325679209338	2.2768797792971407	5.64950849712547	Merc	1	0	1	-4.265	-5.849025	1	3.717234875057128	8.463696921915707	5.91936224688353	-2.21468717	-8.23251237	0.99933547
2_V471_Per	241112109	85	SPOC	120	11.92399979	3894.978515625	0.1588925818391592	0.0	9.796550657525806	-1.529465924730441	2.4075990077095573	6.868868549522222	Merc	1	0	1	-4.7960002	-1.86726	1	2.927682108003584	7.0486845381184535	4.60859207396905	-2.24769843	-6.58054647	0.66953242
2_Hen_3-860	244876801	37	SPOC	120	11.87720013	3379.9775390625	0.2804132584574835	3.372316348607181e-32	8.21377597721593	-1.6030977915010278	1.9946046814182208	6.799172964149039	Merc	1	0	1	-999.0	-999.0	0	1.4146030130668903	2.82157379221154	1.7600759025247092	-1.35056258	-1.91050989	0.928105
2_Hen_3-860	244876801	38	SPOC	120	11.87720013	3153.48095703125	0.3408821371161797	3.1633794680695205e-21	8.192683941856503	-1.4001587933291249	1.4846668108504493	6.746329291113284	Merc	1	0	1	-999.0	-999.0	0	1.4463546507432188	2.14735474667765	1.5336508665363124	-1.01928013	-1.47424056	0.94966781
2_Hen_3-860	244876801	37	TESS-SPOC	600	11.87720013	1787.9810791015625	0.0945727771426239	0.0	8.792640997914594	-1.4254214574122628	2.4533701210158645	6.226710063602551	Merc	1	0	1	-999.0	-999.0	0	2.5659309343120427	6.295178286831487	4.416362791577358	-2.21059687	-5.67223888	0.89026558
2_Hen_3-860	244876801	38	TESS-SPOC	600	11.87720013	1575.4154052734375	0.2173899484885922	3.4484647139372115e-45	7.790721505875138	-1.4178598394188129	1.804797728500212	6.090194752466927	Merc	1	0	1	-999.0	-999.0	0	1.7005267534082105	3.069106821804978	2.16460522858382	-1.36211921	-2.31632016	0.91690528
2_Hen_3-863	244906894	37	SPOC	120	10.95740032	1784.46728515625	0.1625303165385189	7.768654916402733e-151	8.161648833307206	-1.795733248653845	1.815472107947408	6.218026229904719	Merc	1	0	1	-999.0	-999.0	0	1.9436226034024864	3.528592624853341	1.964987075612994	-1.46717172	-2.85162812	0.95200545
2_Hen_3-863	244906894	37	TESS-SPOC	600	10.95740032	1181.5323486328125	0.1111474880644181	0.0	7.951139789474269	-1.5143106391495909	2.664832708412161	5.779297592719236	Merc	1	0	1	-999.0	-999.0	0	2.1718421967550325	5.78759612342253	3.8219345316577433	-2.26194425	-4.91258598	0.92959619
2_StHA_180	248105480	81	SPOC	20	11.02519989	4273.38330078125	0.0995279973777259	0.0	9.959448159229048	-1.4310850556175494	2.5313412197213343	7.028919559838814	Merc	1	0	1	-3.5448001	-3.785788	1	2.930528599390234	7.418167839208729	5.183596747160218	-2.36375352	-6.9270473	0.99698061
2_StHA_180	248105480	81	SPOC	120	11.02519989	1802.0205078125	0.0657306076782014	9.3324255175799e-57	7.302710831093028	-1.5546981746196444	1.8696566467941187	6.255568473854705	Merc	1	0	1	-3.5448001	-3.785788	1	1.0471423572383234	1.9577966683502928	1.2592776529304577	-1.03595564	-1.08479303	0.99697995
2_V934_Her	257212213	25	SPOC	120	5.74469995	882.9253540039062	0.0623270646013627	0.0	9.661143781420405	-1.3117859617026064	2.45415718289702	5.826907260717154	Merc	1	0	1	-12.0953	-2.0976305	1	3.834236520703251	9.40981909820996	7.173288457818738	-2.39546799	-9.18479087	0.99927157
2_V934_Her	257212213	52	SPOC	120	5.74469995	244.8430633544922	0.2004880891744206	0.0	7.861229347234288	-1.4241464501652443	2.2686547955349154	4.351006641853117	Merc	1	0	1	-12.0953	-2.0976305	1	3.510222705381171	7.963483573958539	5.591758890410837	-2.19030194	-7.68844759	0.99929702
2_V934_Her	257212213	79	SPOC	20	5.74469995	318.6352233886719	0.1787305689702116	0.0	10.906253991068365	-1.157028421829694	2.35000395065122	5.783791773664502	Merc	1	1	1	-12.0953	-2.0976305	1	5.122462217403863	12.037806447960683	10.40407151703708	-2.3371311	-11.97186576	0.9992668
2_V934_Her	257212213	79	SPOC	120	5.74469995	420.20556640625	0.2100634428300259	0.0	8.829635004477424	-1.2297904736801062	1.8812048817349751	4.196654143983044	Merc	1	0	1	-12.0953	-2.0976305	1	4.6329808604943805	8.715586211746734	7.087049703406499	-1.86313813	-8.63188328	0.9992668
2_V934_Her	257212213	25	TESS-SPOC	1800	5.74469995	491.9508056640625	0.1173585117458369	0.0	7.301911980803907	-1.315470083364682	2.875722302144553	4.359398950900936	Merc	1	0	1	-12.0953	-2.0976305	1	2.9425130299029707	8.461850344442917	6.432567681660515	-2.68785555	-7.90904999	0.99910432
2_V934_Her	257212213	52	TESS-SPOC	600	5.74469995	351.3331298828125	0.1985212633970722	0.0	8.083779258525013	-1.373257977396432	2.264552133368081	3.93183028133838	Merc	1	0	1	-12.0953	-2.0976305	1	4.151948977186633	9.402304913923412	6.846714214432819	-2.22684774	-9.24575821	0.99914038
2_HD_330036	279627924	65	TESS-SPOC	200	10.15069962	965.5177001953124	0.1772537854368663	3.1793671153627164e-192	7.196592757234191	-1.5573028713550896	2.4434377417729727	5.685888829443861	Merc	1	0	1	-999.0	-999.0	0	1.5107039277903294	3.6913109938075626	2.370323115500045	-1.72269145	-2.60247673	0.92081439
2_ER_Del	282619434	81	SPOC	20	7.86609983	1024.551513671875	0.167130785943955	0.0	10.646943543085772	-0.9899521347994334	1.717839823708058	5.694380467285374	Merc	1	1	1	-8.8239002	-2.6424215	1	4.952563075800399	8.507710081035995	8.5940620581213	-1.70640365	-8.45107172	0.98852283
2_ER_Del	282619434	81	SPOC	120	7.86609983	3457.037109375	0.0600961477667138	0.0	10.236726503520714	-1.3987233737885347	2.227665177280665	6.7175998320418735	Merc	1	0	1	-8.8239002	-2.6424215	1	3.5191266714788405	7.839435940493027	5.604707898216784	-2.15149899	-7.57139749	0.98852283
2_StHA_32	298812903	5	SPOC	120	11.52449989	2252.025146484375	0.122826797584525	5.21492947885919e-115	8.021862608534182	-1.28611764499234	1.4516434436397068	6.464159729973811	Merc	1	1	1	-5.1255001	-1.9982175	1	1.557702878560371	2.261229170800861	1.7581822157601523	-1.04228656	-1.62357277	0.98612738
2_StHA_32	298812903	5	TESS-SPOC	1800	11.52449989	929.1207275390624	0.1013808454776641	2.517199677824198e-27	7.08061915877576	-1.3674002735984752	1.7483648354169166	5.668738665848804	Merc	1	0	1	-5.1255001	-1.9982175	1	1.4118804929269562	2.4684822056445928	1.805237466530916	-1.18240153	-1.66940966	0.98510867
2_YY_Her	329668061	80	SPOC	20	10.77869987	3250.65185546875	0.0586035783847957	0.0	10.16386036011657	-1.536057759950228	2.1881993800035007	6.776833681540404	Merc	1	0	1	-999.0	-999.0	0	3.3870266785761656	7.411489678115681	4.825007152306455	-2.10134166	-7.11730026	0.98358464
2_YY_Her	329668061	80	SPOC	120	10.77869987	1389.9072265625	0.1814947566765539	0.0	8.608236754076609	-1.4562071393011795	2.011624329240156	6.031126333605113	Merc	1	0	1	-999.0	-999.0	0	2.577110420471496	5.1841780209587895	3.560055352734109	-1.81497883	-4.67740086	0.98358464
2_V443_Her	333326188	80	SPOC	20	8.74979973	2761.295166015625	0.1228780612437493	0.0	11.052548446772189	-1.3272071962601784	2.2647738852329886	6.640105872763576	Merc	1	0	1	-5.2202003	-4.695737	1	4.412442574008611	9.99318471170493	7.529483519878325	-2.23677554	-9.86964363	0.95120454
2_V443_Her	333326188	80	SPOC	120	8.74979973	2207.54638671875	0.1985092284588743	9.600012668051623e-278	9.315796072886917	-1.4958000080310565	2.107854420008232	6.413970060050772	Merc	1	0	1	-5.2202003	-4.695737	1	2.9018260128361444	6.116626787251531	4.089200932217494	-1.96378101	-5.69855083	0.95120454
2_V835_Cen	333861396	38	SPOC	120	12.69839954	13236.99609375	0.5412791792975711	0.982768246143476	8.204504595653852	-1.6347998452149222	0.9403324201689308	7.9905328113025265	Merc	1	0	1	-5.8516005	-0.2325461	1	0.2139717843513251	0.2012046058269461	0.1230759878133548	-0.22355964	-0.04783545	0.50669533
2_V835_Cen	333861396	38	TESS-SPOC	600	12.69839954	7044.19091796875	0.1143146599388785	1.4674294529102508e-07	8.094554558628674	-1.5943350308634607	1.9555948847657971	7.441827341013487	Merc	1	0	1	-5.8516005	-0.2325461	1	0.6527272176151877	1.2764700079156726	0.8006284646611329	-0.78602834	-0.51306209	0.42613593
2_V417_Cen	334771334	38	SPOC	120	9.44839954	1341.2037353515625	0.267830375177528	6.216077368031088e-275	8.747194307345477	-1.244944439226683	1.4806306492058503	5.818380799214684	Merc	1	1	1	-999.0	-999.0	0	2.9288135081307933	4.336491045946561	3.483280786924307	-1.38241825	-4.04884523	0.92122102
2_V417_Cen	334771334	38	TESS-SPOC	600	9.44839954	965.2384033203124	0.1368028883602063	4.042078306434666e-149	7.789705763173318	-1.4085949942509	2.395701068673711	5.513101417035301	Merc	1	0	1	-999.0	-999.0	0	2.2766043461380168	5.454063464990062	3.871988390737232	-2.0716577	-4.71634493	0.90315658
2_V417_Cen	334771334	65	TESS-SPOC	200	9.44839954	1122.4139404296875	0.179895006408195	0.0	9.19982493924342	-1.3771939522352388	2.0380147721439443	5.952977571169335	Merc	1	0	1	-999.0	-999.0	0	3.246847368074084	6.61712289903167	4.804786492339605	-1.94328676	-6.3095555	0.90425545
2_HM_Sge	342021932	41	SPOC	20	11.24629974	3744.287353515625	0.1993177092208979	0.0	10.489884746977047	-1.2965956046038425	1.702137270297725	6.867361459398562	Merc	1	1	1	-4.0637003	-3.1417845	1	3.622523287578488	6.166031900308788	4.755555146427276	-1.65036988	-5.97850332	0.74670392
2_HM_Sge	342021932	40	SPOC	20	11.24629974	4148.251953125	0.2773782672439302	0.0	9.54177508456853	-1.3825821916135497	3.222514162769002	6.98088516186154	Merc	1	0	1	-4.0637003	-3.1417845	1	2.560889922706989	8.252504045215689	5.968906655440543	-2.90187134	-7.43137306	0.66596448
2_HM_Sge	342021932	41	SPOC	120	11.24629974	1713.7947998046875	0.1053090891596507	0.0	8.889455681785636	-1.3046260750043943	1.390776039415932	6.032616780967189	Merc	1	1	1	-4.0637003	-3.1417845	1	2.856838900818447	3.973223091729644	3.045488027453584	-1.29085036	-3.68775153	0.74670374
2_HM_Sge	342021932	40	SPOC	120	11.24629974	1609.0643310546875	0.1160333538915147	6.848464196042302e-152	7.750175929994497	-1.4815735182041827	2.2887746946098906	6.169193138621564	Merc	1	0	1	-4.0637003	-3.1417845	1	1.580982791372933	3.618513405508077	2.442344818564308	-1.65768495	-2.62077139	0.66596055
2_HM_Sge	342021932	54	SPOC	20	11.24629974	6391.66015625	0.1029341249921895	0.0	9.216100808811449	-1.472070391639953	2.528220787120699	7.368069154183344	Merc	1	0	1	-4.0637003	-3.1417845	1	1.8480316546281024	4.67223204448783	3.1739189043010048	-1.99338847	-3.683845	0.6910094
2_HM_Sge	342021932	54	SPOC	120	11.24629974	2779.7841796875	0.6309759042028867	0.0003525709767877	7.395759363469536	-1.6152489736754534	2.405265708274678	6.631366358493415	Merc	1	0	1	-4.0637003	-3.1417845	1	0.764393004976121	1.838568282514099	1.1382568956725532	-1.07276524	-0.82001425	0.69100714
2_HM_Sge	342021932	81	SPOC	20	11.24629974	4670.44921875	0.172768068367863	6.012560750659671e-275	9.575077442875104	-1.4201776123545424	2.597086429442519	7.118655902429422	Merc	1	0	1	-4.0637003	-3.1417845	1	2.4564215404456817	6.379539047681767	4.492071267835996	-2.30759092	-5.66841603	0.69123489
2_HM_Sge	342021932	81	SPOC	120	11.24629974	1242.2470703125	0.3136334161171118	0.0	8.589757329974384	-1.453067998483312	2.5170807213809137	5.930455980241868	Merc	1	0	1	-4.0637003	-3.1417845	1	2.659301349732517	6.693676159753961	4.606581499792651	-2.29219905	-6.09564803	0.69123489
2_HM_Sge	342021932	41	TESS-SPOC	600	11.24629974	1395.39501953125	0.1072400245352751	1.4119778698863207e-250	8.3969695414895	-1.5249057350402295	2.538245847083396	5.791195990587936	Merc	1	0	1	-4.0637003	-3.1417845	1	2.6057735509015645	6.61409389401565	4.337378856956794	-2.29777427	-5.98747943	0.67339146
2_HM_Sge	342021932	40	TESS-SPOC	600	11.24629974	920.9935913085938	0.1577805180810977	2.5192493737778793e-248	8.216038139438597	-1.4568112920039429	2.333758705286418	5.6159993871194605	Merc	1	0	1	-4.0637003	-3.1417845	1	2.6000387523191364	6.067863072306822	4.165167517311089	-2.11126878	-5.48938063	0.59204912
2_HM_Sge	342021932	54	TESS-SPOC	600	11.24629974	1471.8529052734375	0.1373242724576652	2.2193141336865071e-100	7.427377646316556	-1.4953485598509406	2.541771858727594	6.049655602841562	Merc	1	0	1	-4.0637003	-3.1417845	1	1.3777220434749935	3.501855119253414	2.3418320071157765	-1.69257056	-2.33189177	0.61443216
2_Hen_3-1768	346727757	27	SPOC	120	10.10210037	1231.8758544921875	0.1924940104874266	0.0	9.143350183906325	-1.5523923643792916	2.263484439599393	5.857265369401011	Merc	1	0	1	-4.8078996	-3.6794614	1	3.286084814505312	7.438001844836631	4.791315659305398	-2.16281763	-7.10720218	0.97341925
2_Hen_3-1768	346727757	39	SPOC	120	10.10210037	1309.114013671875	0.112716412976945	0.0	8.900969989497309	-1.4373440259124195	1.7602938111262654	5.819130414021069	Merc	1	0	1	-4.8078996	-3.6794614	1	3.0818395754762395	5.424943131594821	3.774283006569072	-1.66184774	-5.12154812	0.97863734
2_Hen_3-1768	346727757	27	TESS-SPOC	600	10.10210037	685.621337890625	0.0836492942741407	3.3548959373610793e-59	9.433291058935811	-1.2252311268577518	1.8975536452692128	5.361241119039181	Merc	1	1	1	-4.8078996	-3.6794614	1	4.072049939896632	7.726933207169135	6.306510696464068	-1.86294362	-7.58599946	0.96941566
2_Hen_3-1768	346727757	39	TESS-SPOC	600	10.10210037	1454.3740234375	0.2058647276062554	2.81605393e-316	8.536911176077814	-1.5773718377626544	2.118578775050114	5.15962425608445	Merc	1	0	1	-4.8078996	-3.6794614	1	3.377286919993364	7.1550483859523135	4.5360568856744905	-2.03355569	-6.86790102	0.97497451
2_Hen_3-1768	346727757	66	TESS-SPOC	200	10.10210037	1491.6424560546875	0.0980806150362223	0.0	9.156377988027602	-1.5667908035583704	2.157286597628608	5.713948657937839	Merc	1	0	1	-4.8078996	-3.6794614	1	3.4424293300897637	7.426306657086274	4.739820172686895	-2.07684671	-7.14939802	0.97339159
2_Hen_3-1768	346727757	67	TESS-SPOC	200	10.10210037	1194.7587890625	0.2333423361023517	0.0	9.086587404217248	-1.376398547327071	2.1798788208330566	5.640661700060374	Merc	1	0	1	-4.8078996	-3.6794614	1	3.445925704156874	7.511700460655807	5.45750391501308	-2.09891687	-7.23271161	0.9757303
2_AG_Peg	385053976	82	SPOC	20	6.85900021	439.093505859375	0.1121651040216643	0.0	9.210518636013717	-1.3020460835179697	2.179037438822064	5.099397853033571	Merc	1	0	1	-999.0	-999.0	0	4.111120782980144	8.958286101633213	6.880160552711789	-2.14102612	-8.80201698	0.99928308
2_AG_Peg	385053976	82	SPOC	120	6.85900021	299.7969665527344	0.0986350010493647	0.0	8.162189471823075	-1.334855742087342	1.903472126845287	4.471370706911738	Merc	1	1	1	-999.0	-999.0	0	3.690818764911336	7.025370644246276	5.263018633954075	-1.84989646	-6.82763257	0.99928308
2_StHA_190	388775434	82	SPOC	20	9.66699982	2518.1162109375	0.1237706841866273	0.0	10.497049214841631	-1.4700726405601143	2.471255959365322	6.657572780243714	Merc	1	0	1	-3.3030002	-5.341055	1	3.839476434597917	9.48832901984282	6.454326648938695	-2.41250904	-9.2627716	0.99729049
2_StHA_190	388775434	82	SPOC	120	9.66699982	1498.644775390625	0.1237784416778813	0.0	9.706036816172794	-1.5319372265167914	2.383474483693159	5.999362952943244	Merc	1	0	1	-3.3030002	-5.341055	1	3.7066738632295504	8.83476257237998	5.767052604673513	-2.31758499	-8.59053172	0.99729049
2_TX_CVn	389852937	76	SPOC	20	8.73659992	1281.5421142578125	0.234490849623335	0.0	10.659632886664104	-1.4211477841433648	2.107051521694335	6.049071801215229	Merc	1	0	1	-999.0	-999.0	0	4.610561085448875	9.714689750959735	6.835805437937285	-2.08628928	-9.61896416	0.99984729
2_TX_CVn	389852937	76	SPOC	120	8.73659992	592.1542358398438	0.2086575171163738	0.0	8.764743081937471	-1.4030259021982716	2.3085734643964217	5.257219267994581	Merc	1	0	1	-999.0	-999.0	0	3.50752381394289	8.097376402607088	5.771366294749125	-2.22859817	-7.81686117	0.99984729
2_PU_Vul	402762666	55	SPOC	20	9.94200039	2850.68798828125	0.1251660806639287	0.0	11.089303041374103	-1.25173305601432	2.096539523275899	6.732361617890134	Merc	1	0	1	-999.0	-999.0	0	4.356941423483971	9.134499894932102	7.29748235939181	-2.06892212	-9.01417248	0.90985036
2_PU_Vul	402762666	54	SPOC	20	9.94200039	2562.821044921875	0.1029324046251134	0.0	10.855132723246657	-1.2352618282907757	2.3305478033182445	6.65148780069904	Merc	1	1	1	-999.0	-999.0	0	4.203644922547615	9.796795440173236	7.930946472885837	-2.29396893	-9.64303085	0.92677331
2_PU_Vul	402762666	55	SPOC	120	9.94200039	1377.1739501953125	0.1141297951655384	0.0	9.2048511833081	-1.2269457702630877	1.6782682482918605	5.903422724172181	Merc	1	1	1	-999.0	-999.0	0	3.30142845913592	5.540682556974937	4.515833292115981	-1.60490623	-5.29848309	0.90984911
2_PU_Vul	402762666	54	SPOC	120	9.94200039	5884.64697265625	0.0876870286793984	0.0	10.244088228066715	-1.5089233470579917	2.078485908468928	7.128156516577997	Merc	1	0	1	-999.0	-999.0	0	3.1159317114887184	6.4764201540807695	4.292080288046511	-1.96659491	-6.12777545	0.92677337
2_PU_Vul	402762666	81	SPOC	20	9.94200039	2575.2822265625	0.5314404897662289	0.0	10.363741007294696	-1.470848916813292	2.0476415795574088	6.594848828415576	Merc	1	0	1	-999.0	-999.0	0	3.7688921788791214	7.717340334341608	5.246861350696591	-1.99489781	-7.51855474	0.93454856
2_PU_Vul	402762666	82	SPOC	20	9.94200039	2979.164794921875	0.2262702070486974	0.0	9.36560500116744	-1.4760438414041104	2.046154156290694	6.7076675884599375	Merc	1	0	1	-999.0	-999.0	0	2.6579374127075024	5.43854968417199	3.6845448160933234	-1.8630723	-4.95192956	0.9066872
2_PU_Vul	402762666	82	SPOC	120	9.94200039	1306.0850830078125	0.3075174356271649	3.202925788963276e-102	8.008813337828215	-1.61184784247259	1.7966194383749925	5.944630506103203	Merc	1	0	1	-999.0	-999.0	0	2.064182831725012	3.708550999837093	2.3008071246651545	-1.4924494	-3.08068843	0.90668637
2_PU_Vul	402762666	81	SPOC	120	9.94200039	4166.07275390625	0.1427289278243796	0.0	10.476321728489578	-1.4791493669988136	2.448721521633804	6.67615760258064	Merc	1	0	1	-999.0	-999.0	0	3.800164125908939	9.305543680853932	6.29114536264504	-2.38784903	-9.07421823	0.93454796
2_PU_Vul	402762666	55	TESS-SPOC	600	9.94200039	1462.2962646484375	0.1694145283189417	5.7203037365800205e-272	8.423693480500516	-1.5353860514377582	2.19209215936157	5.737697338265209	Merc	1	0	1	-999.0	-999.0	0	2.685996142235308	5.887951083469441	3.8348342932748913	-2.00190422	-5.37710701	0.87747043
2_PU_Vul	402762666	54	TESS-SPOC	600	9.94200039	5641.1728515625	0.0839189861419053	9.654766461634648e-138	9.68535481663575	-1.4652988502861737	2.063188273712449	6.895551278525215	Merc	1	0	1	-999.0	-999.0	0	2.789803538110535	5.755889945791156	3.928133803330992	-1.90353491	-5.31048842	0.9011268
2_RR_Tel	421990485	27	SPOC	120	10.88379955	1773.27880859375	0.0763076620767179	0.0	9.553945565094494	-1.5041889482809276	1.952121605891068	6.141786848837898	Merc	1	0	1	-2.1462004	-5.0670471	1	3.412158716256596	6.660948752734032	4.42826598370274	-1.87680111	-6.40394325	0.97581053
2_RR_Tel	421990485	67	SPOC	120	10.88379955	2808.430419921875	0.1144972366988415	0.0	10.5019562433568	-1.4278722700586748	2.0182213696773768	6.033120381315428	Merc	1	0	1	-2.1462004	-5.0670471	1	4.468835862041374	9.019100034352522	6.316461369462624	-1.99483033	-8.91456934	0.99297309
2_RR_Tel	421990485	27	TESS-SPOC	600	10.88379955	1287.4974365234375	0.2126162845784966	8.828683305983356e-174	8.176969035018729	-1.465700582777662	1.910675527007544	5.795402368311112	Merc	1	0	1	-2.1462004	-5.0670471	1	2.3815666667076165	4.550401146015175	3.104591210158128	-1.67975472	-4.00044785	0.9685185
2_RR_Tel	421990485	67	TESS-SPOC	200	10.88379955	2509.821044921875	0.0582996162204846	0.0	10.086468167296326	-1.4603470812622852	2.095046875867224	6.030558573952059	Merc	1	0	1	-2.1462004	-5.0670471	1	4.055909593344267	8.49732072233581	5.81869942520168	-2.05612473	-8.33945601	0.98466408
2_V399_Pav	466125998	27	SPOC	120	8.69769955	1035.198974609375	0.0896024429911684	0.0	9.526588737172768	-1.2659596129561113	1.9114257712848075	5.301860842684786	Merc	1	0	1	-5.4223004	-4.5831256	1	4.224727894487981	8.07525377419013	6.378760974320345	-1.88213906	-7.95152538	0.99671292
2_V399_Pav	466125998	27	TESS-SPOC	600	8.69769955	1289.415771484375	0.0623385386720939	1.7700399619564132e-112	9.822667414467716	-1.384404216418922	2.161621937674521	5.768570724525758	Merc	1	0	1	-5.4223004	-4.5831256	1	4.054096689941958	8.763424342432197	6.330105209518067	-2.12137983	-8.60027894	0.9943096
2_V399_Pav	466125998	66	TESS-SPOC	200	8.69769955	872.582763671875	0.2136282018267906	0.0	8.5808642532678	-1.655323400824762	2.3339654424801086	5.068460148721724	Merc	1	0	1	-5.4223004	-4.5831256	1	3.512404104546076	8.197829800035832	4.95240373932446	-2.25355559	-7.91539789	0.99544859
2_V399_Pav	466125998	67	TESS-SPOC	200	8.69769955	1663.5892333984375	0.058182339156665	0.0	10.302963663560048	-1.2763679856272567	2.4344045572153017	5.263369022380801	Merc	1	1	1	-5.4223004	-4.5831256	1	5.039594641179247	12.268412161004573	9.611971076644796	-2.4197385	-12.1945012	0.99558598
2_V366_Car	469253499	36	SPOC	120	10.67510033	1400.572998046875	0.1579563976737473	8.649380168889598e-138	8.226246352334208	-1.9380426667614925	1.901347600332783	5.973971951554378	Merc	1	0	1	-999.0	-999.0	0	2.2522744007798297	4.282356527213686	2.2096296436907594	-1.63740943	-3.68789535	0.88935399
