Name TIC_ID Sector Author Exptime Magnitude SlopeB Slope2B BreakpointB
2_CI_Cyg 83299618 74 SPOC 120 7.94080019 -1.868893820672222 -0.5038600816588326 2.0
2_DD_Mic 126658353 01 SPOC 120 9.92549992 -1.0763179803116019 -0.17344970947618296 1.9754261228029404
2_DD_Mic 126658353 27 SPOC 120 9.92549992 -1.3391406542901374 -0.06351418548553897 1.9017044912117613
2_DD_Mic 126658353 01 TESS-SPOC 1800 9.92549992 -1.7148157748879438 -0.5924899812563568 1.920134899109556
2_DD_Mic 126658353 27 TESS-SPOC 600 9.92549992 -1.4099435418936597 -0.15922382416450698 1.9692826535036754
2_DD_Mic 126658353 67 TESS-SPOC 200 9.92549992 -3.0778579880209125 -0.45686271001531364 1.840269798219112
2_Hen_3-160 139977336 36 SPOC 120 12.51599979 -2.4899825710688783 -0.416202345446638 1.8279828596205823
2_Hen_3-160 139977336 35 SPOC 120 12.51599979 -1.6962030012688332 -0.29071200170649614 2.0
2_Hen_3-160 139977336 36 TESS-SPOC 600 12.51599979 -2.1088683731548765 -1.2518365777110356 2.0
2_Hen_3-160 139977336 35 TESS-SPOC 600 12.51599979 -2.0452820806619116 -0.9877111799241021 2.0
2_WRAY_15-157 154230723 88 SPOC 120 11.85680008 -1.2620823274680668 -0.21139308961282716 1.9754261228029404
2_V1016_Cyg 171876171 41 SPOC 20 11.21310043 -1.1091097933355776 -0.08081503972811256 1.7112569429345486
2_V1016_Cyg 171876171 41 SPOC 120 11.21310043 -0.3123924482714287 0.03689587261494003 1.8218393903213173
2_V1016_Cyg 171876171 55 SPOC 20 11.21310043 -0.6992659543717606 -0.11608982878368476 1.9631391842044104
2_V1016_Cyg 171876171 54 SPOC 20 11.21310043 -1.0769155765666756 -0.22891544632646282 1.6989700043360187
2_V1016_Cyg 171876171 55 SPOC 120 11.21310043 -0.2819192874710033 -0.07050819125968315 1.9139914298102911
2_V1016_Cyg 171876171 54 SPOC 120 11.21310043 -0.6333976591821021 -0.08411850125098702 1.9631391842044104
2_V1016_Cyg 171876171 81 SPOC 20 11.21310043 -0.5870536537241289 -0.04199109081898687 2.0
2_V1016_Cyg 171876171 75 SPOC 20 11.21310043 -0.8655533932651012 -0.011486658829591196 1.7788351052264628
2_V1016_Cyg 171876171 82 SPOC 20 11.21310043 -0.9878733712001396 -0.02969177279298679 1.9139914298102911
2_V1016_Cyg 171876171 82 SPOC 120 11.21310043 -0.3446568430716246 0.06490897639759591 1.9385653070073507
2_V1016_Cyg 171876171 81 SPOC 120 11.21310043 -0.21415827793060185 -0.0721448804486861 1.754261228029403
2_V1016_Cyg 171876171 75 SPOC 120 11.21310043 -0.30976110195749834 -0.01426894354346545 1.7849785745257276
2_V1016_Cyg 171876171 41 TESS-SPOC 600 11.21310043 -0.24174800450958395 0.17219347372600194 2.0
2_V1016_Cyg 171876171 55 TESS-SPOC 600 11.21310043 -0.3056998901351127 0.012220041851832794 2.0
2_V1016_Cyg 171876171 54 TESS-SPOC 600 11.21310043 -0.44680771935559604 -0.04811278644753107 1.920134899109556
2_V1329_Cyg 230861869 41 SPOC 20 10.96430016 -2.0094019442133515 -1.065742441148898 1.6989700043360187
2_V1329_Cyg 230861869 41 SPOC 120 10.96430016 -1.452746801685498 -0.5798245338967845 2.0
2_V1329_Cyg 230861869 55 SPOC 20 10.96430016 -2.0213153124605028 -1.1161744872080253 2.0
2_V1329_Cyg 230861869 55 SPOC 120 10.96430016 -1.0084527735406958 -0.017250655520061258 2.0
2_V1329_Cyg 230861869 75 SPOC 20 10.96430016 -1.954318902295135 -0.4217395844527843 2.0
2_V1329_Cyg 230861869 82 SPOC 20 10.96430016 -1.817986316345736 -0.5798532019446991 2.0
2_V1329_Cyg 230861869 82 SPOC 120 10.96430016 -1.569339283355243 -0.6613176526898413 2.0
2_V1329_Cyg 230861869 75 SPOC 120 10.96430016 -0.9756052350293644 -0.13509395551101844 2.0
2_V1329_Cyg 230861869 41 TESS-SPOC 600 10.96430016 -1.4671746618855632 0.08750217124596155 2.0
2_V1329_Cyg 230861869 55 TESS-SPOC 600 10.96430016 -1.9006788009569693 -0.2638075476395955 2.0
2_AG_Dra 237100139 78 SPOC 20 8.375 -2.078527931710301 -0.24407285391913794 2.0
2_AG_Dra 237100139 74 SPOC 20 8.375 -1.7180641852888836 -0.5916065615479219 2.0
2_AG_Dra 237100139 83 SPOC 20 8.375 -2.051588735147878 -0.9065684064803958 2.0
2_AG_Dra 237100139 82 SPOC 20 8.375 -2.1635849331068733 -0.9995438349244559 1.9447087763066158
2_AG_Dra 237100139 75 SPOC 20 8.375 -2.1669102255258763 -0.5108123313790541 2.0
2_AG_Dra 237100139 81 SPOC 20 8.375 -2.007840357824068 -0.5752805133721921 2.0
2_AG_Dra 237100139 80 SPOC 20 8.375 -2.250443448338784 -1.7187804431335423 1.8034089824235224
2_AG_Dra 237100139 76 SPOC 20 8.375 -2.0266168599968117 -1.0963979642462383 2.0
2_AG_Dra 237100139 79 SPOC 20 8.375 -2.955036387338401 -0.6602135251345231 1.8095524517227874
2_AG_Dra 237100139 77 SPOC 20 8.375 -1.243425810495955 -1.3485121916446479 1.7174004122338136
2_AG_Dra 237100139 74 SPOC 120 8.375 -1.720382088402887 -0.599757370625697 2.0
2_AG_Dra 237100139 75 SPOC 120 8.375 -3.0819586504777545 -0.587611088817083 1.7726916359271978
2_AG_Dra 237100139 76 SPOC 120 8.375 -1.9337684643825452 -0.31606527294359377 1.858700206116907
2_AG_Dra 237100139 85 SPOC 120 8.375 -2.690188628381391 -1.1516582228740713 1.840269798219112
2_AG_Dra 237100139 78 SPOC 120 8.375 -1.3306541200642783 0.013824499808161757 2.0
2_AG_Dra 237100139 79 SPOC 120 8.375 -1.7613580261382331 -0.5757924824488744 2.0
2_AG_Dra 237100139 80 SPOC 120 8.375 -1.734171709996095 -1.2967424324529224 1.6989700043360187
2_AG_Dra 237100139 81 SPOC 120 8.375 -1.9938109735103813 -0.44192662926513415 2.0
2_AG_Dra 237100139 82 SPOC 120 8.375 -2.2197645264954318 -0.8137818500459895 2.0
